Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Ira,Miedo,Felicidad,Tristeza,Sorpresa,Disgusto
0.0,0.99807906,0.9989801,0.0,0.37336162,0.0,0.0,0.0,0.89943427,0.010513384,0.007111816,0.000856919,0.0012333903,0.0980501,0.524242
0.0,0.9975641,0.99862546,0.0,0.021634549,0.0,0.0,0.036672235,0.9331184,0.011002695,0.006620026,0.00076555455,0.0010885472,0.14025573,0.3850581
0.0,0.99643433,0.99772567,0.0,0.0,0.0,0.0,0.9696626,0.0,0.0016938152,0.001079664,0.9821333,0.012457459,0.025344396,0.0025398035
0.0,0.998726,0.998512,0.0,0.0,0.0,0.57923466,0.0,0.0,0.0021765097,0.0023530347,0.033913106,0.013655814,0.0040922654,0.23212767
0.0,0.9982183,0.99963206,0.0,0.20875552,0.0,0.0,0.0,0.13240194,0.011304605,0.0064334376,0.0026005867,0.005331027,0.048854057,0.013564912
0.0,0.9988687,0.99955684,0.0,0.0,0.0,0.71206206,0.0,0.37724137,0.2937641,0.28457907,0.0005816394,0.000120524186,0.018353255,0.007861789
0.0,0.9987387,0.99976754,0.0,0.39217052,0.0,0.0,0.0,0.32741183,0.015725665,0.0089683635,0.0017474971,0.004287198,0.06464172,0.06727365
0.0,0.99845594,0.9995544,0.0,0.3520167,0.0,0.0,0.0,0.0,0.0052011553,0.0027034367,0.011724572,0.054676957,0.005590105,0.11015007
0.0,0.99609715,0.9985911,0.0,0.28900525,0.0,0.0,0.011765063,0.9480872,0.010751648,0.0070123104,0.0008135841,0.0012273694,0.12725721,0.484929
0.0,0.99479634,0.9976992,0.0,0.0,0.0,0.0,0.9718584,0.0,0.0019438269,0.0012382806,0.981526,0.011584448,0.030009288,0.0026477254
0.0,0.9979116,0.99943185,0.0,0.4342363,0.0,0.0,0.0,0.66713357,0.01912629,0.02456685,0.0034697177,0.0008542907,0.0038170714,0.57041085
0.0,0.99664944,0.99655783,0.0,0.0,0.0,0.0,0.16713823,0.0,0.0013693881,0.0009245063,0.55863094,0.36829767,0.00893616,0.017595304
0.0,0.9940144,0.99824697,0.0,0.0,0.0,0.0,0.9341075,0.098435044,0.0006936081,0.0004923346,0.96170706,0.02689296,0.0050467956,0.0021651974
0.0,0.99576336,0.999044,0.0,0.0,0.0,0.0,0.9827851,0.0,0.0041396334,0.0022782127,0.93981814,0.032834087,0.619448,0.00925146
0.0,0.997133,0.99812096,0.0,0.0,0.0,0.0,0.96276087,0.0,0.0019292064,0.0012436635,0.9836294,0.009844179,0.026978904,0.0025368808
0.0,0.99273,0.99772835,0.0,0.0,0.07718676,0.0,0.93141615,0.045446504,0.003258941,0.0034128793,0.7489421,0.010839253,0.013295577,0.3126871
0.0,0.99575603,0.9969319,0.0,0.0,0.0,0.0,0.89752907,0.0,0.0031888464,0.0022444064,0.9880806,0.01086648,0.04219469,0.0052016936
0.0,0.995138,0.9990809,0.0,0.0,0.0,0.0,0.97150415,0.39823404,0.00047062943,0.0003583603,0.92789656,0.025293054,0.0039354335,0.0031852303
0.0,0.9968065,0.99930334,0.0,0.0,0.0,0.0,0.9918978,0.0,0.0042837416,0.002426277,0.943087,0.027001739,0.6537694,0.008747079
0.0,0.99679637,0.99923533,0.0,0.38983616,0.0,0.0,0.0005823374,0.7512538,0.010409562,0.007923198,0.0011699337,0.0013689597,0.050881315,0.5036722
0.0,0.9975778,0.99941444,0.0,0.39460224,0.0,0.0,0.0,0.0,0.007979875,0.0043732934,0.012219432,0.034348432,0.0072045373,0.14811198
0.0,0.99714255,0.99865776,0.0,0.43722397,0.0,0.0,0.0,0.7196248,0.015752688,0.017786779,0.004921976,0.0053277127,0.0037645788,0.8160696
0.0,0.9959655,0.9978172,0.0,0.04198976,0.0,0.0,0.19433457,0.2262886,0.00062914187,0.00045272175,0.84192103,0.078360155,0.011519589,0.005006271
0.0,0.9969995,0.99798155,0.0,0.0,0.0,0.6483343,0.0,0.311982,0.2839961,0.34008023,0.0021251754,7.5818236e-05,0.00982233,0.010698803
0.0,0.9927639,0.99936086,0.0,0.0,0.16100767,0.0,0.9980101,0.0,0.0022369216,0.0010147488,0.68516725,0.34318888,0.042836502,0.1420552
0.0,0.99703395,0.9984971,0.0,0.0,0.0,0.0,0.9690491,0.0,0.0035845016,0.0032254865,0.98806006,0.004381278,0.035780884,0.009887415
0.0,0.9948357,0.99852103,0.0,0.0,0.0,0.13247311,0.84472793,0.0,0.0043670987,0.0042032218,0.6201438,0.004196346,0.016627481,0.37149802
0.0,0.99704343,0.999558,0.0,0.0,0.0,0.0,0.38616878,0.0,0.0037174358,0.0018525858,0.1627851,0.3750553,0.038069002,0.030099872
0.0,0.99706197,0.99915344,0.0,0.0,0.0,0.0,0.7835141,0.0,0.009531553,0.0102862045,0.52800184,0.0029916822,0.018961558,0.43712148
0.0,0.9956973,0.99853325,0.0,0.0,0.0,0.0,0.9619244,0.38577208,0.00042644297,0.00031171466,0.95214176,0.03490813,0.0048516355,0.0021471975
0.0,0.99778444,0.9968167,0.0,0.0,0.0,0.0,0.045172215,0.8981848,0.011431189,0.009858784,0.0013637915,0.00076318864,0.005948116,0.35425743
0.0,0.9961766,0.9978146,0.0,0.0,0.0,0.0,0.9646928,0.0,0.0019091844,0.0012217922,0.9832587,0.010167465,0.027934393,0.0026815708
0.0,0.9986861,0.9993452,0.0,0.11530953,0.0,0.0,0.0,0.44835424,0.01127153,0.008640713,0.0007406051,0.0056541767,0.25191358,0.030703684
0.0,0.99636567,0.99797755,0.0,0.0,0.012306295,0.77896017,0.017875314,0.15297027,0.26829726,0.32372788,0.0027776514,0.00012499711,0.009125033,0.014003323
0.0,0.9977047,0.99909556,0.0,0.0,0.0,0.22469722,0.17297906,0.362123,0.06926666,0.07776097,0.0041505815,0.00014614894,0.013835533,0.007120835
0.0,0.99931467,0.9997149,0.0,0.048329115,0.0,0.066819385,0.0,0.38508412,0.015178374,0.013318679,0.00070246554,0.0020732502,0.07758689,0.02249221
0.0,0.9951255,0.99688905,0.0,0.0,0.0,0.0,0.6684817,0.0,0.0005271223,0.0003453192,0.96201754,0.050024766,0.011040799,0.0030682087
0.0,0.996924,0.9988055,0.0,0.0,0.0,0.0,0.90070486,0.0,0.00413925,0.0039144964,0.97012246,0.0054222685,0.027803427,0.022590112
0.0,0.99201167,0.99947035,0.0,0.0,0.0,0.0,0.9317629,0.0,0.002278411,0.0010552579,0.7915476,0.15404981,0.060381453,0.019281892
0.0,0.9963416,0.9942634,0.0,0.0,0.0,0.0,0.0,0.97025555,0.011826827,0.008116586,0.00078775454,0.0008845098,0.041295882,0.4681655
0.0,0.99506843,0.99872404,0.0,0.0,0.0,0.0,0.87016875,0.0,0.005714015,0.006417866,0.7500845,0.004381126,0.015683468,0.26775783
0.0,0.99937475,0.99969876,0.0,0.0,0.0,0.8655103,0.0,0.22721136,0.32297197,0.3523064,0.0008210118,9.588666e-05,0.0053075813,0.0059717842
0.0,0.99708205,0.9978452,0.0,0.0,0.0,0.0,0.5024991,0.4878814,0.0067458935,0.007381223,0.024906509,0.00092609006,0.15382986,0.03198018
0.0,0.99849266,0.99977756,0.0,0.20190716,0.0,0.0,0.0,0.0,0.004111052,0.0020212836,0.0109801,0.053414058,0.010797731,0.024740925
0.0,0.99216646,0.9996673,0.0,0.0,0.0,0.0,0.9101745,0.0,0.0023678953,0.0011103521,0.7703034,0.1673836,0.057229802,0.019258764
0.0,0.9973295,0.999246,0.0,0.0,0.0,0.0,0.0,0.0,0.004898035,0.002684318,0.007342204,0.02146327,0.03330149,0.0074609476
0.0,0.9986079,0.99952626,0.0,0.0,0.0,0.3122685,0.0,0.2918196,0.04795216,0.04546294,0.00079101993,0.0004996393,0.013032175,0.008502563
0.0,0.99684376,0.9979676,0.0,0.0,0.0,0.0,0.9720871,0.0,0.003388654,0.0019576699,0.9443008,0.02484852,0.55391014,0.0075386777
0.0,0.99554783,0.9973641,0.0,0.0,0.0,0.0,0.053269297,0.8049936,0.014389373,0.015753508,0.0019626103,0.00096420856,0.08488824,0.14310282
0.0,0.9956719,0.9995963,0.0,0.1186954,0.0,0.0,0.3810743,0.0,0.0038304015,0.0018943399,0.116866924,0.31885922,0.01999506,0.075494215
0.0,0.99797463,0.99867755,0.0,0.0,0.0,0.0,0.074036464,0.91605383,0.012308593,0.010194888,0.0014658078,0.00046571041,0.010954777,0.34796068
0.0,0.99712735,0.9991242,0.0,0.0,0.0,0.0,0.5997174,0.27931693,0.000876519,0.0010012954,0.16232343,0.0030146758,0.00396903,0.007578726
0.0,0.99394,0.99945664,0.0,0.0,0.0,0.0,0.97459143,0.0,0.0023251849,0.0011905886,0.8752286,0.13281429,0.051638752,0.013850721
0.0,0.99603397,0.99963504,0.0,0.0,0.2737577,0.0,0.99899626,0.0,0.001187828,0.00059659313,0.07990365,0.3437662,0.033210233,0.561135
0.0,0.9975284,0.9974227,0.0,0.0,0.0,0.0,0.0,0.9213101,0.0132171055,0.011143719,0.0011868022,0.00052051304,0.008681614,0.35433638
0.0,0.9981253,0.99850404,0.0,0.0,0.0,0.0,0.0,0.70958245,0.008435012,0.009295651,0.0016523863,0.003468549,0.0047614393,0.19893052
0.0,0.99623036,0.9995989,0.0,0.0,0.0,0.0,0.98459053,0.0,0.0018919953,0.0010335709,0.94747627,0.07762418,0.02463949,0.0077383793
0.0,0.99721074,0.99905914,0.0,0.0,0.0,0.0,0.0,0.0,0.0029247815,0.0014186017,0.019472884,0.15271316,0.029007727,0.013580661
0.0,0.997162,0.9992623,0.0,0.0,0.0,0.0,0.9504963,0.0,0.0039389716,0.0039214916,0.9683202,0.00430392,0.022511292,0.026139198
0.0,0.9955758,0.99962133,0.0,0.092792615,0.0,0.0,0.10137063,0.0,0.0042566117,0.0023397296,0.04508645,0.4224419,0.019073552,0.07952013
0.0,0.9957065,0.99689126,0.0,0.0,0.0,0.0,0.52388316,0.02130502,0.0006533091,0.0005693699,0.34072363,0.01349481,0.010317723,0.044387642
0.0,0.99743044,0.99519384,0.0,0.0,0.0,0.0,0.0077596903,0.9709281,0.012176691,0.0092071295,0.00090549013,0.00051774376,0.022228163,0.47994065
0.0,0.99769706,0.9988356,0.0,0.39774105,0.0,0.0,0.0,0.94410396,0.010393247,0.006961893,0.0008231927,0.0011215006,0.102704674,0.537044
0.0,0.9976096,0.9994222,0.0,0.17567776,0.0,0.0,0.0,0.0,0.0044280733,0.002256506,0.009827688,0.03870503,0.012728153,0.019045196
0.0,0.9950267,0.9978842,0.0,0.0,0.0,0.0,0.7870775,0.04296028,0.004779208,0.005168138,0.77798426,0.0057895547,0.020921178,0.1584328
0.0,0.99550277,0.9982306,0.0,0.0,0.0,0.0,0.96871144,0.0,0.0032452692,0.002729858,0.98856366,0.0047855624,0.030807287,0.00674262
0.0,0.99860764,0.99915737,0.0,0.0,0.0,0.0017850772,0.0,0.24196506,0.0017748397,0.002465274,0.009076829,0.0066745337,0.011469047,0.026291458
0.0,0.9970954,0.9964374,0.0,0.0,0.0,0.32068667,0.0,0.0,0.0012205243,0.0012061599,0.07338633,0.023237927,0.0066264886,0.08764607
0.0,0.9993458,0.99968964,0.0,0.0,0.0,0.23789203,0.0,0.4426364,0.027988257,0.028962018,0.0004632026,0.0006742146,0.028897645,0.015318361
0.0,0.99312174,0.9995748,0.0,0.0,0.0,0.0,0.45007595,0.0,0.0034388585,0.0016943935,0.19315943,0.3564341,0.03640055,0.028711399
0.0,0.99708116,0.99878836,0.0,0.0,0.0,0.8100661,0.21536356,0.0,0.008381706,0.009339345,0.033323996,0.0050611966,0.0032901336,0.45429248
0.0,0.9951015,0.99932677,0.0,0.048575692,0.0,0.0,0.0,0.0,0.0033222681,0.0017884849,0.027613776,0.4168508,0.01942721,0.055889845
0.0,0.99657726,0.9987534,0.0,0.0,0.0,0.0,0.8503506,0.0,0.0009077966,0.0005796634,0.9465077,0.027882978,0.004615823,0.0024057021
0.0,0.9956483,0.9989709,0.0,0.0,0.0,0.0,0.96199715,0.35945216,0.00061377307,0.0005127728,0.8415782,0.009359139,0.0028530508,0.0038176193
0.0,0.9948919,0.9978779,0.0,0.0,0.0,0.0,0.9743093,0.2910154,0.00046998996,0.00034543689,0.95280623,0.018539626,0.003960509,0.0019331145
0.0,0.9960019,0.9997152,0.0,0.0,0.18764617,0.0,0.9980065,0.0,0.002081245,0.0009678473,0.25480536,0.20349434,0.16278876,0.26199955
0.0,0.99593043,0.99671257,0.0,0.23961645,0.0,0.0,0.23767614,0.26437536,0.00084064336,0.0005346057,0.8186241,0.04075475,0.009897059,0.008811971
0.0,0.997743,0.9995352,0.0,0.0,0.0,0.0,0.6281208,0.39636678,0.01595129,0.016739821,0.012686176,0.00030929846,0.00714241,0.0045629353
0.0,0.99337816,0.999756,0.0,0.04818242,0.0,0.0,0.85280573,0.0,0.0025987977,0.001137215,0.6814651,0.16886851,0.05515525,0.030109027
0.0,0.9953074,0.9967477,0.0,0.0,0.0,0.0,0.0,0.65822697,0.018096251,0.021499427,0.002428577,0.0031865025,0.24178882,0.08844102
0.0,0.99825406,0.9988973,0.0,0.0,0.0,0.0,0.0,0.57762206,0.0055645397,0.0064304606,0.0017559914,0.0073109306,0.007592931,0.26260737
0.0,0.9943964,0.99769515,0.0,0.0,0.05484742,0.0,0.9517761,0.0,0.0025303576,0.0021789104,0.9874149,0.008874584,0.03265598,0.011316245
0.0,0.99624324,0.9993304,0.0,0.0,0.0,0.0,0.9870034,0.0,0.004049291,0.0021808376,0.9382902,0.037375208,0.5884138,0.009465703
0.0,0.99643016,0.9995868,0.0,0.04371921,0.0,0.0,0.589413,0.0,0.0034827273,0.0016363101,0.27343503,0.28959757,0.034721605,0.03635916
0.0,0.99761176,0.99573416,0.0,0.0,0.0,0.12953831,0.0,0.0,0.00096986745,0.0010189766,0.04594481,0.030678786,0.0102882385,0.30960903
0.0,0.99595976,0.99747115,0.0,0.0,0.0,0.0,0.94016415,0.02576555,0.0021410852,0.0013842336,0.9775032,0.011742227,0.041810248,0.0027464961
0.0,0.99914443,0.99954146,0.0,0.0,0.0,0.90803796,0.0,0.5479634,0.4736697,0.5543104,0.0007432183,3.8695776e-05,0.008394854,0.00894024
0.0,0.99783635,0.9995499,0.0,0.2845754,0.0,0.0,0.0,0.07477272,0.010252289,0.0056395526,0.0036273268,0.007792774,0.022396937,0.02135235
0.0,0.99581146,0.99883175,0.0,0.0,0.0,0.0,0.93806064,0.4713576,0.0007067328,0.00068798685,0.26530328,0.028160049,0.0016645668,0.034055997
0.0,0.9954002,0.99944526,0.0,0.0,0.09954935,0.0,0.99852115,0.0,0.0030854002,0.0014451822,0.7623011,0.14358358,0.16290988,0.056879096
0.0,0.99690104,0.9991838,0.0,0.0,0.0,0.0,0.97377515,0.0,0.0038584815,0.0021662908,0.93566656,0.03008555,0.6226006,0.008730969
0.0,0.99914545,0.99960846,0.0,0.0,0.0,0.89931446,0.0,0.54317594,0.43629417,0.5107063,0.00056470407,3.84388e-05,0.0065112864,0.00709229
0.0,0.997905,0.99873066,0.0,0.0,0.0,0.038681343,0.0,0.02745354,0.0010261128,0.0013675387,0.035309903,0.021518867,0.005644143,0.030182183
0.0,0.998483,0.9997153,0.0,0.34237555,0.0,0.0,0.0,0.012926631,0.010660077,0.0060372152,0.008581805,0.016999757,0.010634089,0.11032228
0.0,0.99508786,0.9963966,0.0,0.0,0.0,0.0,0.9801541,0.0,0.0021472056,0.0013856376,0.9816901,0.009426209,0.038975384,0.0027133396
0.0,0.99763334,0.99852353,0.0,0.5390052,0.0,0.0,0.0,0.9568619,0.011279477,0.008270988,0.0008897175,0.001408022,0.11743032,0.6271691
0.0,0.9994984,0.9996048,0.0,0.07299745,0.0,0.10180932,0.0,0.51853657,0.020907361,0.021013122,0.0009729401,0.000946153,0.012741757,0.11329725
0.0,0.9950456,0.99883157,0.0,0.0,0.0,0.0,0.93829787,0.0,0.0010541837,0.0006360554,0.9477278,0.035119712,0.005550454,0.0032110005
0.0,0.9954731,0.99958324,0.0,0.04370358,0.0,0.0,0.05398672,0.0,0.0042000376,0.0022681518,0.047605768,0.44808978,0.027104978,0.054293882
0.0,0.9961673,0.99501836,0.0,0.0,0.0,0.0,0.0,0.092389606,0.0007603065,0.00050027744,0.65774536,0.3876812,0.030936308,0.020963058
0.0,0.99537873,0.99827147,0.0,0.0,0.0,0.0,0.92955136,0.0,0.00081104203,0.0005293561,0.9595732,0.02847869,0.0042285705,0.0024192974
0.0,0.99648714,0.99812657,0.0,0.0,0.0,0.0,0.027764797,0.90190226,0.012102199,0.010399336,0.0013374984,0.0006676841,0.0067556673,0.34895915
0.0,0.99459743,0.9996229,0.0,0.0,0.0,0.0,0.99029297,0.0,0.0023228033,0.0012534544,0.91259354,0.0957766,0.041659378,0.010292833
0.0,0.99605036,0.9985897,0.0,0.0,0.0,0.0,0.9350916,0.0,0.004627385,0.0045342287,0.9326314,0.0049422914,0.018652797,0.058459096
0.0,0.9975535,0.9994686,0.0,0.5286532,0.0,0.0,0.0,0.7097106,0.02016385,0.026223453,0.0038223753,0.00097642385,0.0039217896,0.6549644
0.0,0.99908674,0.9994516,0.0,0.28753555,0.0,0.0,0.0,0.5497535,0.010806428,0.0077471635,0.0006488258,0.0052042925,0.24443322,0.042870313
0.0,0.9987165,0.99963206,0.0,0.0,0.0,0.025958452,0.0,0.27387556,0.012366463,0.009748589,0.001172359,0.0043498906,0.14218006,0.014183063
0.0,0.99238956,0.9883446,0.0,0.0,0.0,0.0,0.0,0.9823688,0.011832345,0.007667601,0.0008485904,0.0009232954,0.097925365,0.46224028
0.0,0.993164,0.99952775,0.0,0.0,0.21933167,0.0,0.9978267,0.0,0.0014659257,0.00072955334,0.1023911,0.26515326,0.059048418,0.43920264
0.0,0.99375707,0.99714607,0.0,0.0,0.0,0.0,0.94890976,0.0,0.0037497075,0.0036612065,0.98710465,0.0042681717,0.03663542,0.013293538
0.0,0.9966846,0.99963677,0.0,0.2343302,0.0,0.0,0.0,0.0,0.0051038456,0.0025494462,0.008656355,0.033320993,0.009878134,0.02819222
0.0,0.99690187,0.9976686,0.0,0.0,0.0,0.23196109,0.044017464,0.0,0.0014450523,0.0015028092,0.03696999,0.021329824,0.008306064,0.38891524
0.0,0.9969791,0.9989581,0.0,0.0,0.0,0.0,0.9634496,0.0,0.0026923069,0.0024027012,0.9908738,0.005366456,0.035414826,0.006365923
0.0,0.99516493,0.99626863,0.0,0.0,0.0,0.0,0.49567476,0.06043381,0.0006659107,0.00043971548,0.88487726,0.17876653,0.014833593,0.009024624
0.0,0.99878645,0.9995918,0.0,0.41824996,0.0,0.0,0.0,0.53939813,0.018673208,0.013816386,0.0015233047,0.0022821906,0.07993864,0.2846309
0.0,0.9970762,0.99950844,0.0,0.0,0.016816858,0.0,0.9968748,0.0,0.004165611,0.00226471,0.93927175,0.036114115,0.62886965,0.010794807
0.0,0.99612135,0.9969246,0.0,0.0,0.0,0.0,0.26042494,0.00713115,0.0011014941,0.0007479221,0.7329552,0.3136826,0.009535758,0.014323277
0.0,0.99677604,0.99623364,0.0,0.0,0.0,0.0,0.0,0.93021595,0.010963155,0.0096246535,0.0010788486,0.0010487995,0.0052033644,0.3840622
0.0,0.99915814,0.9994715,0.0,0.0,0.0,0.12178941,0.0,0.47049898,0.020092104,0.01987926,0.000519727,0.0011244307,0.056316677,0.02246685
0.0,0.99763495,0.9969921,0.0,0.0,0.0,0.0,0.04844258,0.9664179,0.010843941,0.007947895,0.00094776804,0.0006236837,0.025605312,0.45490563
0.0,0.9945657,0.9986454,0.0,0.0,0.0,0.0,0.9813597,0.0,0.0032306,0.0027678667,0.9911328,0.004798846,0.038646102,0.0063765002
0.0,0.99684966,0.9982043,0.0,0.0,0.0,0.0,0.6591232,0.0,0.004200311,0.004701604,0.59115875,0.0069661634,0.013623584,0.2538981
0.0,0.9961096,0.99935263,0.0,0.0,0.0,0.0,0.98793024,0.0,0.003967503,0.0021998724,0.9395704,0.031058818,0.6187142,0.008815832
0.0,0.9962323,0.9981853,0.0,0.0,0.0,0.0,0.98275024,0.0,0.00221554,0.0014545068,0.98364085,0.0069064307,0.038237035,0.0028181027
0.0,0.99221164,0.99648213,0.0,0.0,0.0,0.0,0.9370793,0.0,0.001992414,0.0012607307,0.97949666,0.012736929,0.033520576,0.002880036
0.0,0.995205,0.99889815,0.0,0.0,0.0,0.0,0.9458084,0.0,0.0024051117,0.0016982023,0.9878935,0.01165913,0.02883729,0.004529995
0.0,0.99870485,0.9984101,0.0,0.0,0.0,0.0152245015,0.0,0.03032884,0.0009532688,0.0011935778,0.04226343,0.024262784,0.013990517,0.0373211
0.0,0.9989527,0.9995977,0.0,0.40054458,0.0,0.0,0.0,0.24780445,0.015721977,0.009249393,0.0023214624,0.004916073,0.034879707,0.08912907
0.0,0.9964408,0.9972863,0.0,0.0,0.0,0.0,0.9664729,0.0,0.001955786,0.0012722682,0.9826413,0.009742709,0.028737968,0.0026001376
0.0,0.995504,0.99873334,0.0,0.0,0.0,0.0,0.98915046,0.0,0.0033489938,0.0018647575,0.93200374,0.031103434,0.57952625,0.00844935
0.0,0.9974833,0.99724686,0.0,0.0,0.0,0.0,0.0,0.44124895,0.0032386144,0.0045558326,0.0022238693,0.011522011,0.009211367,0.12058713
0.0,0.9984864,0.9995409,0.0,0.33434623,0.0,0.0,0.0,0.4486613,0.011871057,0.007363713,0.0010023229,0.0042535793,0.14385375,0.03284921
0.0,0.9965567,0.99961287,0.0,0.0,0.0,0.0,0.9803027,0.0,0.0037760413,0.0019528144,0.92411953,0.04716942,0.54202175,0.010125531
0.0,0.9992835,0.9996574,0.0,0.0,0.0,0.92987204,0.0,0.3368266,0.44137874,0.5307005,0.0013165371,5.7143763e-05,0.007433458,0.011775529
0.0,0.997908,0.99857223,0.0,0.0,0.0,0.0,0.0,0.32732838,0.0025330442,0.0034964303,0.004213825,0.004685404,0.010577318,0.025055796
0.0,0.9975007,0.99819964,0.0,0.4015987,0.0,0.0,0.0,0.9660992,0.011044418,0.0074275257,0.0008350258,0.0012280594,0.12370829,0.5440644
0.0,0.99846,0.9992383,0.0,0.0,0.0,0.80870855,0.0,0.5655877,0.3760654,0.44298208,0.0012006533,4.919032e-05,0.017704286,0.012144087
0.0,0.99664557,0.9973857,0.0,0.0,0.0,0.0,0.041212622,0.86792994,0.013373318,0.011480063,0.0016304913,0.0005479152,0.0092794215,0.27556884
0.0,0.9966129,0.99968094,0.0,0.07189858,0.0,0.0,0.34364837,0.005581975,0.002842492,0.0014083735,0.063352734,0.34082255,0.015164874,0.048536055
0.0,0.99946296,0.9994757,0.0,0.0,0.0,0.9716047,0.0,0.3729863,0.40963054,0.4992613,0.0010651012,5.7861056e-05,0.00510798,0.011086052
0.0,0.9962955,0.9970311,0.0,0.0,0.0,0.0,0.053126626,0.83524823,0.011803016,0.010237696,0.0016587891,0.00066465564,0.006050541,0.30281413
0.0,0.99622464,0.99145883,0.0,0.0,0.0,0.0,0.006323807,0.9587206,0.0119378865,0.0077939625,0.0008062645,0.0010534368,0.078703485,0.4445672
0.0,0.9973451,0.997115,0.0,0.0,0.0,0.0,0.027474657,0.90178216,0.01443158,0.012079906,0.0015494366,0.00042866665,0.012802422,0.27630278
0.0,0.99285537,0.9992584,0.0,0.0,0.009255342,0.0,0.99280334,0.0,0.0023784235,0.0012527377,0.89562136,0.118967935,0.05038269,0.013374928
0.0,0.99882454,0.99944335,0.0,0.34091187,0.0,0.0,0.0,0.7010742,0.016030705,0.018949144,0.0037453282,0.0018929978,0.0030396625,0.6641914
0.0,0.99939984,0.99974346,0.0,0.0,0.0,0.44395524,0.0,0.42941147,0.052455407,0.048275907,0.00036526134,0.001074553,0.123895526,0.015017464
0.0,0.99615824,0.9984955,0.0,0.0,0.0,0.0,0.97488064,0.2808392,0.00056335574,0.00042412,0.95959383,0.008829168,0.006736277,0.0014089107
0.0,0.99652916,0.9980344,0.0,0.0,0.0,0.0,0.92351586,0.0,0.0023249371,0.0015311905,0.9797736,0.008106622,0.037833747,0.003045884
0.0,0.99736947,0.99900615,0.0,0.39945257,0.0,0.0,0.0,0.9219519,0.010395606,0.0069826134,0.0008537629,0.0011206917,0.097418234,0.5368332
0.0,0.99653655,0.99498886,0.0,0.0,0.0,0.0,0.0,0.28298286,0.0007867448,0.0005309208,0.48510587,0.21565835,0.056591183,0.017053189
0.0,0.9992365,0.99975836,0.0,0.1652347,0.0,0.0,0.0,0.13221791,0.011041475,0.0069300807,0.002801288,0.0054816604,0.042683896,0.012641508
0.0,0.9979814,0.99921614,0.0,0.20919046,0.0,0.0,0.0,0.35563728,0.011255497,0.006677086,0.0013016615,0.005215176,0.14241967,0.020300115
0.0,0.99586827,0.9993085,0.0,0.05644487,0.0,0.0,0.0,0.0,0.0020758298,0.0011931094,0.01097905,0.19751401,0.013406774,0.06202407
0.0,0.99405414,0.99747866,0.0,0.0,0.0,0.0,0.8607861,0.41003016,0.0008784897,0.00096199114,0.19260424,0.004528247,0.0027661645,0.016316142
0.0,0.9969905,0.9997351,0.0,0.0,0.0,0.0,0.43174163,0.0,0.0038230906,0.0018864664,0.19632883,0.35786417,0.04186592,0.02984646
0.0,0.99541736,0.99593884,0.0,0.0,0.0,0.0,0.32442105,0.0,0.0014771663,0.0009366433,0.61059004,0.27039593,0.007349593,0.011960586
0.0,0.9992293,0.9990844,0.0,0.0,0.0,0.9707411,0.0,0.48346937,0.4624061,0.5558072,0.00091904524,4.426469e-05,0.00705264,0.010174666
0.0,0.9929039,0.9995572,0.0,0.0,0.07032423,0.0,0.9942323,0.0,0.0021130836,0.0010638786,0.9017444,0.15416229,0.042492673,0.023024175
0.0,0.99722683,0.9993913,0.0,0.49726716,0.0,0.0,0.0,0.823944,0.014236425,0.014527392,0.0015498712,0.0007506347,0.010676544,0.6010434
0.0,0.9960996,0.99854505,0.0,0.0,0.0,0.0,0.93452114,0.0,0.004908125,0.005162005,0.9153568,0.004467148,0.019193163,0.09090066
0.0,0.9957192,0.997981,0.0,0.0,0.0,0.0,0.9333955,0.0,0.0034164526,0.0032818317,0.9887805,0.0050152116,0.038201585,0.010828822
0.0,0.9982974,0.9992951,0.0,0.27147096,0.0,0.0,0.0,0.15052634,0.010437804,0.005886287,0.0027991682,0.0070416154,0.032072827,0.021108298
0.0,0.9965385,0.99868244,0.0,0.0,0.0,0.0,0.9774884,0.0,0.004653343,0.0029205391,0.9704645,0.015105587,0.43846753,0.0071296734
0.0,0.9944807,0.9977254,0.0,0.0,0.09154415,0.0,0.9935127,0.0,0.0032431122,0.00158091,0.7797642,0.093523204,0.55904543,0.047970254
0.0,0.9921135,0.9985303,0.0,0.0,0.1875006,0.0,0.9775276,0.47217712,0.0009415869,0.00079407636,0.32965893,0.094346106,0.008059624,0.11197299
0.0,0.99716896,0.99833554,0.0,0.0,0.0,0.7828431,0.12714273,0.0,0.2112587,0.21898474,0.027589433,0.0010283089,0.072817445,0.72980666
0.0,0.9973559,0.9984739,0.0,0.5063916,0.0,0.0,0.0,0.945734,0.010880019,0.0077700587,0.00089389307,0.0012648501,0.10722113,0.60069245
0.0,0.99563676,0.9971758,0.0,0.0,0.0,0.0,0.96300864,0.0,0.00202822,0.0013193934,0.9810146,0.010394969,0.033900753,0.0026087477
0.0,0.99748296,0.9993079,0.0,0.4466985,0.0,0.0,0.0,0.80443895,0.0107047,0.008064952,0.0011210889,0.0012564384,0.060843457,0.5660043
0.0,0.99462336,0.9996239,0.0,0.0,0.18441354,0.0,0.9984511,0.0,0.0029567047,0.0013461937,0.39392546,0.22532773,0.3188707,0.21508184
0.0,0.9973126,0.9978661,0.0,0.0,0.0,0.0,0.08561039,0.8474301,0.011092332,0.011815904,0.0019140628,0.0012617313,0.068366334,0.18601574
